tf,level,strength,tol,rank
15m,45410.20025641026,0.0007594197254405608,77.86499999999978,431
15m,107518.11820512821,0.0007594197254405608,77.86499999999978,432
15m,105595.15999999999,0.0007594197254405608,77.86499999999978,433
15m,90870.59512820514,0.0007594197254405608,77.86499999999978,434
15m,118336.82589743592,0.0007594197254405608,77.86499999999978,435
15m,97882.38948717949,0.0007594197254405608,77.86499999999978,436
15m,117900.50605263156,0.0007399474247882387,77.86499999999978,437
15m,15942.588157894734,0.0007399474247882387,77.86499999999978,438
15m,50593.420526315786,0.0007399474247882387,77.86499999999978,439
15m,55839.52184210526,0.0007399474247882387,77.86499999999978,440
15m,50299.33684210526,0.0007399474247882387,77.86499999999978,441
15m,84673.27894736842,0.0007399474247882387,77.86499999999978,442
15m,89513.53315789474,0.0007399474247882387,77.86499999999978,443
15m,24782.24675675676,0.0007204751241359167,77.86499999999978,444
15m,118196.85864864866,0.0007204751241359167,77.86499999999978,445
15m,93557.02270270271,0.0007204751241359167,77.86499999999978,446
15m,13440.15054054054,0.0007204751241359167,77.86499999999978,447
15m,49141.03378378379,0.0007204751241359167,77.86499999999978,448
15m,115487.20621621622,0.0007204751241359167,77.86499999999978,449
15m,101699.76324324324,0.0007204751241359167,77.86499999999978,450
15m,5613.387027027028,0.0007204751241359167,77.86499999999978,451
15m,33164.00081081081,0.0007204751241359167,77.86499999999978,452
15m,12191.090270270272,0.0007204751241359167,77.86499999999978,453
15m,117437.67444444442,0.0007010028234835946,77.86499999999978,454
